modified_id,class_cde,crs_cde,crs_title,parent_crs_cde,parent_crs_dept,crs_status,M,T,W,R,F,begin_time,end_time
10988,2,PHIL 277 01,"Identities, Rights, Social Justice",PHIL 277 01,PHIL,C,M,,W,,,19:00:00,20:20:00
10988,2,MUSC 217 01,World Music Survey,MUSC 217 01,MUSC,C,,T,,R,,09:30:00,10:50:00
10988,2,PHYS 114X 04,Physics I Lab,PHYS 114X 04,PHYS,C,,,,R,,12:00:00,15:50:00
10988,2,MATH 111 01,Calculus II,MATH 111 01,MATH,W,M,,W,,F,13:00:00,14:20:00
10988,2,PHYS 120L 01,General Physics I,PHYS 120L 01,PHYS,C,M,,W,,F,10:00:00,10:50:00
10678,2,COMM 110 01,Introduction to Communication,COMM 110 01,COMM,C,,T,,R,,09:30:00,10:50:00
10678,2,COMM 212 01,Visual Rhetoric,COMM 212 01,COMM,W,M,,W,,F,10:00:00,10:50:00
10678,2,JOUR 120 01,Introduction to Journalism,JOUR 120 01,JOUR,C,,T,,R,,13:00:00,14:20:00
10678,2,MATH 110 01,Calculus I,MATH 110 01,MATH,C,M,T,W,,F,11:00:00,11:50:00
10141,2,SPAN 300 01,Intro Reading Literature Spanish,SPAN 300 01,SPAN,C,,,,R,,19:00:00,21:50:00
10141,2,SPAN 360 01,Peninsular Narrative,SPAN 360 01,SPAN,W,,T,,R,,13:00:00,14:20:00
10141,2,BUSN 225 02,Principles of Marketing,BUSN 225 02,BUSN,C,,T,,R,,09:30:00,10:50:00
10141,2,THTR 105 01,Introduction to Dance,THTR 105 01,THTR,C,,T,,R,,08:00:00,09:20:00
11613,2,ECON 110 05,Principles of Economics,ECON 110 05,ECON,C,M,,W,,F,10:00:00,10:50:00
11613,2,FREN 210 01,Interm French I: Cultural Emphasis,FREN 210 01,FREN,C,M,,W,R,,11:00:00,11:50:00
11613,2,BIOL 112 01,Learning About Our World,BIOL 112 01,BIOL,C,,T,,R,,19:00:00,20:20:00
11613,2,POLS 120 02,Introduction to American Politics,POLS 120 02,POLS,C,,T,,R,,13:00:00,14:20:00
11701,2,AFAM 200 01,Black Politics and Protest,AFAM 200 01,AFAM,C,,T,,R,,14:30:00,15:50:00
11701,2,MATH 230 01,Abstract & Discrete Mathematics,MATH 230 01,MATH,C,M,,W,,F,14:30:00,15:50:00
11701,2,CSCI 327 01,Introduction to Database Systems,CSCI 327 01,CSCI,C,,T,,R,,13:00:00,14:20:00
11701,2,CSCI 250 01,Programming for Data Applications,CSCI 250 01,CSCI,C,,T,,R,,09:30:00,10:50:00
10494,1,MUSC 109 01,West African Drumming Ensemble,MUSC 109 01,MUSC,C,,T,,,,19:00:00,20:50:00
10494,1,ASIA 200 01,Origins of East Asia,HIST 212 01,HIST,C,,T,,R,,09:30:00,10:50:00
10494,1,BUSN 130 01,Applied Statistics,ECON 130 01,ECON,W,M,,W,,F,08:00:00,08:50:00
10494,1,ASIA 213 01,Global Islam,RELG 213 01,RELG,C,M,,W,,,13:00:00,14:20:00
10184,2,JAPN 210 01,Interm Japanese in Cultural Context,JAPN 210 01,JAPN,C,M,,W,,F,09:00:00,09:50:00
10184,2,SPAN 260 01,Spanish for Heritage Speakers,SPAN 260 01,SPAN,C,M,,W,,F,10:00:00,10:50:00
10184,2,ARBC 110 01,Beginning Arabic I,ARBC 110 01,ARBC,C,M,,W,,,11:00:00,12:20:00
10994,2,AFAM 202 01,African American History 1619-1865,HIST 202 01,HIST,W,,T,,R,,14:30:00,15:50:00
10994,2,AFAM 258 01,Black is Beautiful,PHIL 258 01,PHIL,C,,,,,F,13:00:00,15:50:00
10994,2,COMM 212 01,Visual Rhetoric,COMM 212 01,COMM,W,M,,W,,F,10:00:00,10:50:00
10994,2,COMM 283 01,"Race, Class, Gender, and the Media",COMM 283 01,COMM,W,,T,,R,,09:30:00,10:50:00
10244,2,SPAN 322 01,Medical Spanish in a Global Context,SPAN 322 01,SPAN,W,M,,W,,F,09:00:00,09:50:00
10244,2,CHEM 220L 01,Organic Chemistry I,CHEM 220L 01,CHEM,C,M,,W,,F,10:00:00,10:50:00
10244,2,PSYC 110L 02,Intro to Psychological Science,PSYC 110L 02,PSYC,C,M,,W,,F,11:00:00,11:50:00
10244,2,PSYC 110X 01,Intro to Psychological Science Lab,PSYC 110X 01,PSYC,C,M,,,,,12:00:00,13:50:00
10244,2,CHEM 220X 02,Organic Chemistry I Lab,CHEM 220X 02,CHEM,C,,,W,,,12:00:00,15:50:00
10413,2,MATH 240 01,Intro to Computational Math,MATH 240 01,MATH,C,M,,W,,F,09:00:00,09:50:00
10413,2,CSCI 250 02,Programming for Data Applications,CSCI 250 02,CSCI,C,M,,W,,F,08:00:00,08:50:00
10413,2,CSCI 327 01,Introduction to Database Systems,CSCI 327 01,CSCI,C,,T,,R,,13:00:00,14:20:00
10413,2,FIN 210 03,Financial Management,FIN 210 03,FIN,C,,T,,R,,09:30:00,10:50:00
11412,4,BIOL 221X 02,"Molecules, Genes, and Cells Lab",BIOL 221X 02,BIOL,C,,,,R,,12:00:00,15:50:00
11412,4,BIOL 221L 01,"Molecules, Genes, and Cells",BIOL 221L 01,BIOL,C,,T,,R,,09:30:00,10:50:00
11412,4,NEUR 302L 01,Neuroscience: Brain to Behavior,NEUR 302L 01,NEUR,C,,T,,R,,08:00:00,09:20:00
11412,4,NEUR 302X 01,Brain to Behavior Lab,NEUR 302X 01,NEUR,C,,T,,,,14:00:00,15:50:00
11412,4,PSYC 465 01,"Drugs, Substance Use, and Addiction",PSYC 465 01,PSYC,C,M,,W,,,14:30:00,15:50:00
11412,4,PSYC 360 01,Cognitive Psychology,PSYC 360 01,PSYC,C,M,,W,,F,08:00:00,08:50:00
10809,2,SOAN 210 02,Principles of Social Organization,SOAN 210 02,SOAN,C,,T,,R,,09:30:00,10:50:00
10809,2,LNAM 180 01,Intro to Latin American and Latinx,LNAM 180 01,LNAM,C,M,,W,,,13:00:00,14:20:00
10809,2,LNAM 219 01,Politics of Latin America,POLS 219 01,POLS,C,M,,W,,F,11:00:00,11:50:00
10809,2,PSYC 221L 02,Research Methods & Statistics I,PSYC 221L 02,PSYC,C,M,,W,,F,10:00:00,10:50:00
10809,2,PSYC 221L 02,Research Methods & Statistics I,PSYC 221L 02,PSYC,C,,T,,,,14:00:00,15:50:00
10352,2,ECON 220 01,Macroeconomic Theory,ECON 220 01,ECON,C,,T,,R,,13:00:00,14:20:00
10352,2,PSYC 255 01,Social Psychology,PSYC 255 01,PSYC,C,M,,W,,F,10:00:00,10:50:00
10352,2,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
10352,2,PSYC 221L 01,Research Methods & Statistics I,PSYC 221L 01,PSYC,C,M,,W,,F,08:00:00,08:50:00
10352,2,PSYC 221L 01,Research Methods & Statistics I,PSYC 221L 01,PSYC,C,M,,,,,12:00:00,13:50:00
10352,2,MATH 110 01,Calculus I,MATH 110 01,MATH,C,M,T,W,,F,11:00:00,11:50:00
10650,3,BIOL 220L 01,Core: Ecology and Evolution,BIOL 220L 01,BIOL,C,M,,W,,F,10:00:00,10:50:00
10650,3,BIOL 220X 01,Ecology and Evolution Lab,BIOL 220X 01,BIOL,C,,,W,,,12:00:00,15:50:00
10650,3,BIOL 342L 01,Developmental Biology,BIOL 342L 01,BIOL,C,,T,,R,,09:30:00,10:50:00
10650,3,BIOL 342X 01,Developmental Biology Lab,BIOL 342X 01,BIOL,C,,,,R,,12:00:00,15:50:00
10650,3,SOAN 206 01,Introduction to Disability Studies,SOAN 206 01,SOAN,C,M,,W,,F,09:00:00,09:50:00
10650,3,COMM 110 02,Introduction to Communication,COMM 110 02,COMM,C,,T,,R,,08:00:00,09:20:00
10617,2,MATH 240 01,Intro to Computational Math,MATH 240 01,MATH,C,M,,W,,F,09:00:00,09:50:00
10617,2,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
10617,2,CSCI 212 01,Computer Science II,CSCI 212 01,CSCI,C,,,W,,F,13:00:00,14:20:00
10617,2,ECON 345 01,Economics and Law,ECON 345 01,ECON,W,M,,W,,,14:30:00,15:50:00
10617,2,ECON 220 02,Macroeconomic Theory,ECON 220 02,ECON,C,,T,,R,,14:30:00,15:50:00
10617,2,FIN 210 01,Financial Management,FIN 210 01,FIN,C,,T,,R,,08:00:00,09:20:00
11352,3,CHEM 220X 05,Organic Chemistry I Lab,CHEM 220X 05,CHEM,C,M,,,,,12:00:00,15:50:00
11352,3,PSYC 222L 02,Research Methods & Statistics II,PSYC 222L 02,PSYC,C,,T,,R,,08:00:00,09:20:00
11352,3,PSYC 222L 02,Research Methods & Statistics II,PSYC 222L 02,PSYC,C,,,W,,,12:00:00,13:50:00
11352,3,CHEM 220L 02,Organic Chemistry I,CHEM 220L 02,CHEM,C,M,,W,,F,11:00:00,11:50:00
11352,3,HIST 243 01,Crusade & Holy War in Med Europe,HIST 243 01,HIST,C,M,,W,,F,10:00:00,10:50:00
11352,3,BIOL 221L 01,"Molecules, Genes, and Cells",BIOL 221L 01,BIOL,C,,T,,R,,09:30:00,10:50:00
11352,3,BIOL 221X 02,"Molecules, Genes, and Cells Lab",BIOL 221X 02,BIOL,C,,,,R,,12:00:00,15:50:00
11323,2,CINE 258 01,Black is Beautiful,PHIL 258 01,PHIL,C,,,,,F,13:00:00,15:50:00
11323,2,IREL 245 01,Global IR Theory,POLS 245 01,POLS,C,M,,W,,,13:00:00,14:20:00
11323,2,IREL 242 01,Politics of the Global South,POLS 242 01,POLS,C,,T,,R,,13:00:00,14:20:00
11323,2,BUSN 130 02,Applied Statistics,ECON 130 02,ECON,C,M,,W,,F,09:00:00,09:50:00
10250,2,AFAM 110 01,Intro to African American Studies,AFAM 110 01,AFAM,W,,T,,R,,09:30:00,10:50:00
10250,2,ECON 210 01,Microeconomic Theory,ECON 210 01,ECON,C,M,,W,,F,09:00:00,09:50:00
10250,2,ECON 220 02,Macroeconomic Theory,ECON 220 02,ECON,C,,T,,R,,14:30:00,15:50:00
10250,2,AFAM 258 01,Black is Beautiful,PHIL 258 01,PHIL,C,,,,,F,13:00:00,15:50:00
10250,2,BUSN 230 03,Financial Accounting,BUSN 230 03,BUSN,C,,T,,R,,13:00:00,14:20:00
11475,2,MUSC 150 01,Fundamentals of Music,MUSC 150 01,MUSC,C,M,T,W,R,F,11:00:00,11:50:00
11475,2,CSCI 317 01,Data Structures and Algorithms,CSCI 317 01,CSCI,C,,T,,R,,14:30:00,15:50:00
11475,2,CSCI 327 01,Introduction to Database Systems,CSCI 327 01,CSCI,C,,T,,R,,13:00:00,14:20:00
11475,2,ECON 110 02,Principles of Economics,ECON 110 02,ECON,C,M,,W,,F,09:00:00,09:50:00
11190,2,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
11190,2,MATH 108 01,Calculus Ia,MATH 108 01,MATH,C,M,T,W,,F,11:00:00,11:50:00
11190,2,CSCI 212 01,Computer Science II,CSCI 212 01,CSCI,C,,,W,,F,13:00:00,14:20:00
11190,2,FIN 210 03,Financial Management,FIN 210 03,FIN,C,,T,,R,,09:30:00,10:50:00
11190,2,BUSN 230 03,Financial Accounting,BUSN 230 03,BUSN,C,,T,,R,,13:00:00,14:20:00
10416,2,ECON 210 01,Microeconomic Theory,ECON 210 01,ECON,C,M,,W,,F,09:00:00,09:50:00
10416,2,POLS 120 02,Introduction to American Politics,POLS 120 02,POLS,C,,T,,R,,13:00:00,14:20:00
10416,2,POLS 130 01,Great Political Ideas,POLS 130 01,POLS,W,M,,W,,,13:00:00,14:20:00
10963,2,CHEM 220L 02,Organic Chemistry I,CHEM 220L 02,CHEM,C,M,,W,,F,11:00:00,11:50:00
10963,2,BIOL 221L 01,"Molecules, Genes, and Cells",BIOL 221L 01,BIOL,C,,T,,R,,09:30:00,10:50:00
10963,2,BIOL 221X 02,"Molecules, Genes, and Cells Lab",BIOL 221X 02,BIOL,C,,,,R,,12:00:00,15:50:00
10963,2,CHEM 220X 01,Organic Chemistry I Lab,CHEM 220X 01,CHEM,C,,T,,,,12:00:00,15:50:00
10963,2,MATH 111 01,Calculus II,MATH 111 01,MATH,C,M,,W,,F,13:00:00,14:20:00
10963,2,ENGL 243 01,Writing Literary Horror,ENGL 243 01,ENGL,C,M,,W,,F,09:00:00,09:50:00
10534,2,HIST 200 01,"Empire, Slavery, Freedom: Early US",HIST 200 01,HIST,C,M,,W,,,13:00:00,14:20:00
10534,2,ENGL 211 01,From Fairyland to Flying Islands,ENGL 211 01,ENGL,C,M,,W,,,14:30:00,15:50:00
10534,2,HIST 212 01,Origins of East Asia,HIST 212 01,HIST,C,,T,,R,,09:30:00,10:50:00
10534,2,ENGL 204 01,Diverse Voices 19th-c U.S. Lit,ENGL 204 01,ENGL,C,,T,,R,,13:00:00,14:20:00
10432,2,MUSC 206 01,Concert Choir,MUSC 206 01,MUSC,C,,T,,,,16:00:00,17:50:00
10432,2,MUSC 206 01,Concert Choir,MUSC 206 01,MUSC,C,,,,R,,16:00:00,17:50:00
10432,2,MUSC 150 01,Fundamentals of Music,MUSC 150 01,MUSC,C,M,T,W,R,F,11:00:00,11:50:00
10432,2,PHYS 210L 01,Modern Physics,PHYS 210L 01,PHYS,C,M,,W,,F,09:00:00,09:50:00
10432,2,PHYS 210X 01,Modern Physics lab,PHYS 210X 01,PHYS,C,,T,,,,12:00:00,15:50:00
10432,2,MATH 350 01,Mathematical Probability,MATH 350 01,MATH,C,M,,W,,F,13:00:00,14:20:00
10432,2,CHEM 115L 02,Chemistry I,CHEM 115L 02,CHEM,C,M,,W,,F,10:00:00,10:50:00
10432,2,CHEM 115X 04,Chemistry I Lab,CHEM 115X 04,CHEM,C,,,,R,,12:00:00,15:50:00
11799,2,ARTH 110 01,Intro to Visual Arts and Design,ARTH 110 01,ARTH,W,M,,W,,F,10:00:00,10:50:00
11799,2,HIST 212 01,Origins of East Asia,HIST 212 01,HIST,C,,T,,R,,09:30:00,10:50:00
11799,2,BUSN 130 01,Applied Statistics,ECON 130 01,ECON,C,M,,W,,F,08:00:00,08:50:00
10610,2,CSCI 240 01,Intro to Computational Math,MATH 240 01,MATH,W,M,,W,,F,09:00:00,09:50:00
10610,2,CSCI 250 01,Programming for Data Applications,CSCI 250 01,CSCI,W,,T,,R,,09:30:00,10:50:00
10610,2,MATH 111 01,Calculus II,MATH 111 01,MATH,W,M,,W,,F,13:00:00,14:20:00
10610,2,FREN 210 01,Interm French I: Cultural Emphasis,FREN 210 01,FREN,C,M,,W,R,,11:00:00,11:50:00
11121,2,BIOL 221L 01,"Molecules, Genes, and Cells",BIOL 221L 01,BIOL,C,,T,,R,,09:30:00,10:50:00
11121,2,BIOL 221X 02,"Molecules, Genes, and Cells Lab",BIOL 221X 02,BIOL,W,,,,R,,12:00:00,15:50:00
11121,2,CHEM 220X 01,Organic Chemistry I Lab,CHEM 220X 01,CHEM,C,,T,,,,12:00:00,15:50:00
11121,2,HIST 206 01,Early Modern Europe (1400-1650 CE),HIST 206 01,HIST,C,M,,W,,F,09:00:00,09:50:00
11121,2,CSCI 112 01,Computer Science I,CSCI 112 01,CSCI,C,M,,W,,F,13:00:00,14:20:00
11121,2,CHEM 220L 02,Organic Chemistry I,CHEM 220L 02,CHEM,C,M,,W,,F,11:00:00,11:50:00
11754,2,IREL 357 01,Global Democratization,POLS 317 01,POLS,C,,,W,,,19:00:00,21:50:00
11754,2,FIN 210 03,Financial Management,FIN 210 03,FIN,C,,T,,R,,09:30:00,10:50:00
11754,2,ECON 255 01,Economic Analysis of Public Policy,ECON 255 01,ECON,W,M,,W,,F,11:00:00,11:50:00
11754,2,COLL 210 01,Intergroup Dialog Facilitator Train,COLL 210 01,COLL,C,,,W,,F,14:30:00,15:50:00
11754,2,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
11754,2,MATH 110 02,Calculus I,MATH 110 02,MATH,C,M,,W,,F,13:00:00,14:20:00
11052,2,BIOL 130 01,"Deadly Shapes, Hostage Brains",BIOL 130 01,BIOL,C,,T,,R,,09:30:00,10:50:00
11052,2,BIOL 130 01,"Deadly Shapes, Hostage Brains",BIOL 130 01,BIOL,C,M,,,,,12:00:00,14:20:00
11052,2,COLL 151 01,Fund Quantitative Problem Solving,COLL 151 01,COLL,C,,T,,R,,11:00:00,12:20:00
11052,2,SOAN 110 04,Intro to Sociology and Anthropology,SOAN 110 04,SOAN,C,,T,,R,,13:00:00,14:20:00
11052,2,SPAN 260 01,Spanish for Heritage Speakers,SPAN 260 01,SPAN,C,M,,W,,F,10:00:00,10:50:00
11052,2,POLS 255 01,Civil Disobedience,POLS 255 01,POLS,C,M,,W,,,14:30:00,15:50:00
10371,2,PSYC 110X 02,Intro to Psychological Science Lab,PSYC 110X 02,PSYC,C,M,,,,,14:00:00,15:50:00
10371,2,PSYC 110L 02,Intro to Psychological Science,PSYC 110L 02,PSYC,C,M,,W,,F,11:00:00,11:50:00
10371,2,SOAN 206 01,Introduction to Disability Studies,SOAN 206 01,SOAN,W,M,,W,,F,09:00:00,09:50:00
10371,2,CHEM 115X 06,Chemistry I Lab,CHEM 115X 06,CHEM,C,,,,,F,12:00:00,15:50:00
10371,2,CHEM 115L 03,Chemistry I,CHEM 115L 03,CHEM,C,M,,W,,F,11:00:00,11:50:00
11221,2,ECON 110 04,Principles of Economics,ECON 110 04,ECON,C,M,,W,,F,10:00:00,10:50:00
11221,2,FIN 130 01,Applied Statistics,ECON 130 01,ECON,C,M,,W,,F,08:00:00,08:50:00
11221,2,CSCI 327 01,Introduction to Database Systems,CSCI 327 01,CSCI,C,,T,,R,,13:00:00,14:20:00
11221,2,THTR 250 01,Exploring Chicago Stages,THTR 250 01,THTR,C,,,W,,,18:50:00,21:50:00
11221,2,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,W,,,,,,,
11221,2,MATH 230 01,Abstract & Discrete Mathematics,MATH 230 01,MATH,W,M,,W,,F,14:30:00,15:50:00
10555,2,ES 381L 01,Lake Forestry,ES 381L 01,ES,C,,,W,,,12:00:00,15:50:00
10555,2,MUSC 225 01,Intro to Electronic Music,MUSC 225 01,MUSC,C,,T,,R,,14:30:00,15:50:00
10555,2,THTR 250 01,Exploring Chicago Stages,THTR 250 01,THTR,C,,,W,,,18:50:00,21:50:00
10555,2,NEUR 296 01,Philosophy of Mind,PHIL 296 01,PHIL,C,,T,,R,,09:30:00,10:50:00
11776,3,CHEM 320L 01,Physical Chemistry I,CHEM 320L 01,CHEM,C,,T,,R,,09:30:00,10:50:00
11776,3,CHEM 320X 01,Physical Chemistry I Lab,CHEM 320X 01,CHEM,C,,,,R,,12:00:00,15:50:00
11776,3,CHEM 300L 01,Biochemistry,CHEM 300L 01,CHEM,W,M,,W,,F,09:00:00,09:50:00
11776,3,CHEM 300X 02,Biochemistry Lab,CHEM 300X 02,CHEM,W,,,W,,,12:00:00,15:50:00
11776,3,PSYC 221L 03,Research Methods & Statistics I,PSYC 221L 03,PSYC,C,M,,W,,F,11:00:00,11:50:00
11776,3,PSYC 221L 03,Research Methods & Statistics I,PSYC 221L 03,PSYC,C,M,,,,,14:00:00,15:50:00
11776,3,NEUR 372 01,"Pharmacology: Drug, Brain, Behavior",NEUR 372 01,NEUR,C,M,,,,,19:00:00,21:50:00
11818,2,COLL 150 01,Data Analytics using Excel,COLL 150 01,COLL,C,,,,,,,
11818,2,CSCI 112 02,Computer Science I,CSCI 112 02,CSCI,C,M,,W,,F,14:30:00,15:50:00
11818,2,GSWS 110 01,Intro to Women's/Gender Studies,GSWS 110 01,GSWS,W,M,,W,,F,09:00:00,09:50:00
11818,2,ECON 220 02,Macroeconomic Theory,ECON 220 02,ECON,C,,T,,R,,14:30:00,15:50:00
11818,2,FIN 210 03,Financial Management,FIN 210 03,FIN,C,,T,,R,,09:30:00,10:50:00
10869,2,BUSN 130 02,Applied Statistics,ECON 130 02,ECON,C,M,,W,,F,09:00:00,09:50:00
10869,2,IREL 348 01,International Law,POLS 348 01,POLS,W,M,,W,,F,11:00:00,11:50:00
10869,2,IREL 245 01,Global IR Theory,POLS 245 01,POLS,C,M,,W,,,13:00:00,14:20:00
10869,2,ES 326 01,Interrogating the Ecology of Place,ES 326 01,ES,C,,,,R,,12:00:00,15:50:00
10869,2,SOAN 344 01,Comparative and International Educ,EDUC 320 01,EDUC,C,,T,,R,,09:30:00,10:50:00
10175,2,MATH 111 01,Calculus II,MATH 111 01,MATH,W,M,,W,,F,13:00:00,14:20:00
10175,2,SOAN 372 01,Queer Theory,SOAN 372 01,SOAN,C,,T,,R,,13:00:00,14:20:00
10175,2,ECON 210 01,Microeconomic Theory,ECON 210 01,ECON,W,M,,W,,F,09:00:00,09:50:00
10175,2,FIN 210 01,Financial Management,FIN 210 01,FIN,C,,T,,R,,08:00:00,09:20:00
10175,2,ECON 255 01,Economic Analysis of Public Policy,ECON 255 01,ECON,W,M,,W,,F,11:00:00,11:50:00
10175,2,BUSN 230 02,Financial Accounting,BUSN 230 02,BUSN,C,,T,,R,,09:30:00,10:50:00
11144,2,BIOL 220X 01,Ecology and Evolution Lab,BIOL 220X 01,BIOL,W,,,W,,,12:00:00,15:50:00
11144,2,BIOL 220L 01,Core: Ecology and Evolution,BIOL 220L 01,BIOL,C,M,,W,,F,10:00:00,10:50:00
11144,2,BIOL 220X 03,Ecology and Evolution Lab,BIOL 220X 03,BIOL,C,,,,,F,12:00:00,15:50:00
11144,2,CHEM 115X 04,Chemistry I Lab,CHEM 115X 04,CHEM,C,,,,R,,12:00:00,15:50:00
11144,2,CHEM 115L 01,Chemistry I,CHEM 115L 01,CHEM,C,M,,W,,F,09:00:00,09:50:00
11144,2,GSWS 232 01,The Pre-Modern Body,HIST 282 01,HIST,W,M,,W,,F,11:00:00,11:50:00
11144,2,PSYC 221L 01,Research Methods & Statistics I,PSYC 221L 01,PSYC,C,M,,W,,F,08:00:00,08:50:00
11144,2,PSYC 221L 01,Research Methods & Statistics I,PSYC 221L 01,PSYC,C,M,,,,,12:00:00,13:50:00
11498,2,POLS 237 01,Environmental Politics and Policy,ES 236 01,ES,C,,,W,,F,13:00:00,14:20:00
11498,2,THTR 251 01,Intro to Performance Studies,THTR 251 01,THTR,C,M,,W,,,14:30:00,15:50:00
11498,2,HIST 110 02,Global Change: The Power of History,HIST 110 02,HIST,C,,T,,R,,09:30:00,10:50:00
11498,2,MATH 108 01,Calculus Ia,MATH 108 01,MATH,C,M,T,W,,F,11:00:00,11:50:00
11653,2,COMM 287 01,Media Systems and Institutions,COMM 287 01,COMM,W,,T,,R,,09:30:00,10:50:00
11653,2,ARTH 219 01,American Art,ARTH 219 01,ARTH,W,,T,,R,,13:00:00,14:20:00
11653,2,ART 142 02,Digital Design Foundations,ART 142 02,ART,W,M,,W,,,10:00:00,11:50:00
11653,2,CSCI 107 02,Introduction to Web Programming,CSCI 107 02,CSCI,W,M,,W,,F,09:00:00,09:50:00
11653,2,COMM 290 01,Communication Inquiry,COMM 290 01,COMM,W,,T,,R,,13:00:00,14:20:00
10495,4,COMM 371 01,Communication in the Age of AI,COMM 371 01,COMM,C,M,,W,,,13:00:00,14:20:00
10495,4,ART 480 01,Senior Seminar in Studio Art,ART 480 01,ART,C,,T,,R,,13:00:00,14:50:00
10609,2,ENGL 238 01,Literature/Culture in the Age of AI,ENGL 238 01,ENGL,C,,T,,R,,13:00:00,14:20:00
10609,2,JOUR 120 02,Introduction to Journalism,JOUR 120 02,JOUR,C,,T,,R,,09:30:00,10:50:00
10609,2,MUSC 361 01,History of Western Art Music II,MUSC 361 01,MUSC,C,M,,W,,F,09:00:00,09:50:00
10609,2,ES 234 01,Historical Geology,ES 234 01,ES,C,M,,W,,F,11:00:00,11:50:00
10015,2,BUSN 230 01,Financial Accounting,BUSN 230 01,BUSN,W,M,,W,,F,09:00:00,09:50:00
10015,2,ASIA 160 01,Introduction to Asian Religions,RELG 160 01,RELG,C,M,,W,,,14:30:00,15:50:00
10015,2,PHIL 325 01,Major Ethical Theories,PHIL 325 01,PHIL,C,M,,W,,,13:00:00,14:20:00
10015,2,FIN 210 01,Financial Management,FIN 210 01,FIN,W,,T,,R,,08:00:00,09:20:00
10015,2,MATH 160 01,Math Methods with Applications,MATH 160 01,MATH,C,,T,,R,,09:30:00,10:50:00
10778,4,ART 105 01,Intro to Digital and Studio Arts,ART 105 01,ART,C,,T,,R,,10:00:00,11:50:00
10778,4,BUSN 357 01,Marketing Strategy,BUSN 357 01,BUSN,C,,T,,R,,13:00:00,14:20:00
10778,4,BUSN 331 01,Managerial Accounting,BUSN 331 01,BUSN,C,,T,,R,,14:30:00,15:50:00
10778,4,FIN 210 01,Financial Management,FIN 210 01,FIN,C,,T,,R,,08:00:00,09:20:00
10706,3,ECON 220 01,Macroeconomic Theory,ECON 220 01,ECON,C,,T,,R,,13:00:00,14:20:00
10706,3,FIN 310 01,Corporate Finance,FIN 310 01,FIN,C,M,,W,,F,10:00:00,10:50:00
10706,3,FIN 320 01,Investments,FIN 320 01,FIN,C,,T,,R,,08:00:00,09:20:00
10706,3,ECON 330 01,Econometrics,ECON 330 01,ECON,C,M,,W,,,14:30:00,15:50:00
10834,3,UNL 490 01,Internship,UNL 490 01,UNL,C,,,,,,,
10834,3,ART 253 01,Graphic and Digital Design,ART 253 01,ART,C,,T,,R,,13:00:00,15:20:00
10834,3,COMM 283 01,"Race, Class, Gender, and the Media",COMM 283 01,COMM,C,,T,,R,,09:30:00,10:50:00
10834,3,ART 292 01,Creative Project,ART 292 01,ART,C,,,,,,,
11812,4,PHIL 203 01,Business & Professional Ethics,PHIL 203 01,PHIL,C,M,,W,,,14:30:00,15:50:00
11812,4,SPAN 255 01,Conversation and Composition,SPAN 255 01,SPAN,C,M,,W,,,13:00:00,14:20:00
11812,4,BUSN 250 01,Business Information Systems,BUSN 250 01,BUSN,C,M,,W,,F,10:00:00,10:50:00
11812,4,GSWS 210 01,Developmental Psychology,PSYC 210 01,PSYC,C,,T,,R,,09:30:00,10:50:00
10433,2,ARTH 219 01,American Art,ARTH 219 01,ARTH,C,,T,,R,,13:00:00,14:20:00
10433,2,CSCI 107 01,Introduction to Web Programming,CSCI 107 01,CSCI,W,M,,W,,F,11:00:00,11:50:00
10433,2,ECON 210 01,Microeconomic Theory,ECON 210 01,ECON,C,M,,W,,F,09:00:00,09:50:00
10433,2,FIN 210 01,Financial Management,FIN 210 01,FIN,W,,T,,R,,08:00:00,09:20:00
10199,2,CINE 215 01,Philosophy of Miyazaki,PHIL 215 01,PHIL,W,M,,W,,,14:30:00,15:50:00
10199,2,CHIN 110 01,Beginning Chinese I,CHIN 110 01,CHIN,C,M,,W,,F,11:00:00,11:50:00
10199,2,COMM 212 01,Visual Rhetoric,COMM 212 01,COMM,W,M,,W,,F,10:00:00,10:50:00
10199,2,CINE 175 01,Introduction to Film Studies,CINE 175 01,CINE,W,,T,,R,,13:00:00,14:20:00
10199,2,CINE 175 01,Introduction to Film Studies,CINE 175 01,CINE,W,,,W,,,19:00:00,21:50:00
10743,2,ECON 220 01,Macroeconomic Theory,ECON 220 01,ECON,W,,T,,R,,13:00:00,14:20:00
10743,2,FIN 210 01,Financial Management,FIN 210 01,FIN,W,,T,,R,,08:00:00,09:20:00
10743,2,ECON 220 02,Macroeconomic Theory,ECON 220 02,ECON,C,,T,,R,,14:30:00,15:50:00
10743,2,PHIL 203 01,Business & Professional Ethics,PHIL 203 01,PHIL,W,M,,W,,,14:30:00,15:50:00
10743,2,ENGL 210 01,"Gods, Monsters, & Questing Humanity",ENGL 210 01,ENGL,C,M,,W,,F,13:00:00,13:50:00
11013,2,AFAM 255 01,Philosophy of Race and Racism,AFAM 255 01,AFAM,C,,T,,R,,14:30:00,15:50:00
